addr:country,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:street,addr:place,巷,弄,號,TWD97橫坐標,TWD97縱坐標,WGS84經度,WGS84緯度
TW,臺中市,北屯區,陳平里,015,同平巷2弄,52號,,,臺中市北屯區陳平里015鄰同平巷2弄52號,216231.0546,2675359.5798,120.667619926204,24.183265091399
TW,臺中市,北屯區,陳平里,022,同平巷2弄,53號,,,臺中市北屯區陳平里022鄰同平巷2弄53號,216239.7438,2675387.0567,120.667704808351,24.183513373407
TW,臺中市,北屯區,陳平里,022,同平巷2弄,55號,,,臺中市北屯區陳平里022鄰同平巷2弄55號,216243.2364,2675389.9137,120.667739118031,24.183539244779
TW,臺中市,北屯區,陳平里,015,同平巷2弄,56號,,,臺中市北屯區陳平里015鄰同平巷2弄56號,216234.7206,2675362.1738,120.667655948666,24.183288591828
TW,臺中市,北屯區,陳平里,015,同平巷2弄,58號,,,臺中市北屯區陳平里015鄰同平巷2弄58號,216238.6556,2675364.3248,120.667694629174,24.18330809808
TW,臺中市,北屯區,陳平里,015,同平巷2弄,60號,,,臺中市北屯區陳平里015鄰同平巷2弄60號,216242.2966,2675367.1738,120.667730399634,24.183333900404
TW,臺中市,北屯區,陳平里,015,同平巷2弄,62號,,,臺中市北屯區陳平里015鄰同平巷2弄62號,216246.1865,2675369.4238,120.667768633949,24.183354299561
TW,臺中市,北屯區,陳平里,015,同平巷2弄,66號,,,臺中市北屯區陳平里015鄰同平巷2弄66號,216249.7765,2675371.6888,120.667803916114,24.183374827716
TW,臺中市,北屯區,陳平里,015,同平巷2弄,68號,,,臺中市北屯區陳平里015鄰同平巷2弄68號,216253.7355,2675373.8638,120.667842832333,24.183394551146
TW,臺中市,北屯區,陳平里,015,同平巷2弄,70號,,,臺中市北屯區陳平里015鄰同平巷2弄70號,216257.8965,2675376.9748,120.667883714904,24.183422730238
TW,臺中市,北屯區,陳平里,015,同平巷2弄,72號,,,臺中市北屯區陳平里015鄰同平巷2弄72號,216262.7265,2675380.1988,120.667931179591,24.183451943961
TW,臺中市,北屯區,新平里,014,貿易巷120弄,2號,,,臺中市北屯區新平里014鄰貿易巷120弄2號,215258.7258,2675833.9351,120.658038229164,24.187526981081
TW,臺中市,北屯區,新平里,005,虎一巷5弄,31號,,,臺中市北屯區新平里005鄰虎一巷5弄31號,216047.7042,2674941.8761,120.665825096247,24.179489618369
TW,臺中市,北屯區,舊社里,015,碧柳一巷6弄,3號,,,臺中市北屯區舊社里015鄰碧柳一巷6弄3號,219919.2123,2675555.3049,120.703917145805,24.185107157866
TW,臺中市,北屯區,舊社里,015,碧柳一巷4弄,13號,,,臺中市北屯區舊社里015鄰碧柳一巷4弄13號,219922.9568,2675521.9659,120.703954696883,24.184806203648
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,6號,,,臺中市北屯區舊社里011鄰舊社巷15弄6號,219902.36211249998,2674098.4008166664,120.70378165818,24.171952090673
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,8號,,,臺中市北屯區舊社里011鄰舊社巷15弄8號,219895.48294583333,2674097.7393583334,120.703713968501,24.171945990826
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,10號,,,臺中市北屯區舊社里011鄰舊社巷15弄10號,219890.3235708333,2674098.268525,120.703663179887,24.171950668649
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,10之1號,,,臺中市北屯區舊社里011鄰舊社巷15弄10之1號,219901.599,2674114.0987,120.703773820692,24.172093817315
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,10之2號,,,臺中市北屯區舊社里011鄰舊社巷15弄10之2號,219895.4679,2674114.5182,120.703713470748,24.17209749239
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,10之3號,,,臺中市北屯區舊社里011鄰舊社巷15弄10之3號,219890.5629,2674114.7996,120.703665190757,24.172099935822
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,10之5號,,,臺中市北屯區舊社里011鄰舊社巷15弄10之5號,219885.7951,2674115.4872,120.703618252577,24.172106056768
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,10之6號,,,臺中市北屯區舊社里011鄰舊社巷15弄10之6號,219880.4813,2674115.7695,120.703565949222,24.172108501379
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,10之7號,,,臺中市北屯區舊社里011鄰舊社巷15弄10之7號,219875.1661,2674115.3742,120.703513646206,24.17210483314
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,10之8號,,,臺中市北屯區舊社里011鄰舊社巷15弄10之8號,219869.8523,2674115.6565,120.703461342851,24.172107277715
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,10之9號,,,臺中市北屯區舊社里011鄰舊社巷15弄10之9號,219864.5397,2674116.4808,120.703409039997,24.17211461615
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,12號,,,臺中市北屯區舊社里011鄰舊社巷15弄12號,219878.94648749998,2674098.1362333335,120.703551211545,24.171949259187
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,16號,,,臺中市北屯區舊社里011鄰舊社巷15弄16號,219873.91940416666,2674098.929983333,120.703501719408,24.17195632321
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,18號,,,臺中市北屯區舊社里011鄰舊社巷15弄18號,219869.28919583332,2674098.533108333,120.703456158034,24.171952659028
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,20號,,,臺中市北屯區舊社里011鄰舊社巷15弄20號,219863.07148749998,2674099.45915,120.70339494521,24.171960901123
TW,臺中市,北屯區,舊社里,015,碧柳一巷6弄,1號,,,臺中市北屯區舊社里015鄰碧柳一巷6弄1號,219908.809,2675555.1448,120.703814751336,24.185105514284
TW,臺中市,北屯區,舊社里,015,碧柳一巷4弄,3號,,,臺中市北屯區舊社里015鄰碧柳一巷4弄3號,219905.059,2675539.4348,120.703778168289,24.184963593232
TW,臺中市,北屯區,舊社里,015,碧柳一巷4弄,5號,,,臺中市北屯區舊社里015鄰碧柳一巷4弄5號,219910.919,2675539.1138,120.703835853837,24.184960806907
TW,臺中市,北屯區,舊社里,015,碧柳一巷4弄,6號,,,臺中市北屯區舊社里015鄰碧柳一巷4弄6號,219898.309,2675516.5349,120.703712206858,24.184756694558
TW,臺中市,北屯區,舊社里,015,碧柳一巷4弄,7號,,,臺中市北屯區舊社里015鄰碧柳一巷4弄7號,219920.537,2675540.3838,120.703930495503,24.184972457917
TW,臺中市,北屯區,舊社里,015,碧柳一巷4弄,8號,,,臺中市北屯區舊社里015鄰碧柳一巷4弄8號,219899.399,2675510.6339,120.703723058547,24.184703433869
TW,臺中市,北屯區,舊社里,015,碧柳一巷4弄,9號,,,臺中市北屯區舊社里015鄰碧柳一巷4弄9號,219926.91,2675540.3698,120.703993224018,24.184972453315
TW,臺中市,北屯區,舊社里,015,碧柳一巷4弄,12號,,,臺中市北屯區舊社里015鄰碧柳一巷4弄12號,219898.639,2675498.5149,120.703715830736,24.184593993984
TW,臺中市,北屯區,舊社里,015,碧柳一巷4弄,14號,,,臺中市北屯區舊社里015鄰碧柳一巷4弄14號,219898.309,2675492.645,120.703712705,24.184540995068
TW,臺中市,北屯區,舊社里,015,碧柳一巷4弄,15號,,,臺中市北屯區舊社里015鄰碧柳一巷4弄15號,219925.067,2675513.5839,120.703975641782,24.184730560898
TW,臺中市,北屯區,舊社里,015,碧柳一巷4弄,16號,,,臺中市北屯區舊社里015鄰碧柳一巷4弄16號,219899.349,2675486.634,120.703723066826,24.184486740205
TW,臺中市,北屯區,舊社里,015,碧柳一巷4弄,17號,,,臺中市北屯區舊社里015鄰碧柳一巷4弄17號,219923.7189,2675502.6049,120.703962601462,24.184631403116
TW,臺中市,北屯區,舊社里,015,碧柳一巷4弄,19號,,,臺中市北屯區舊社里015鄰碧柳一巷4弄19號,219923.1449,2675495.125,120.70395710753,24.184563862465
TW,臺中市,北屯區,舊社里,015,碧柳一巷4弄,20號,,,臺中市北屯區舊社里015鄰碧柳一巷4弄20號,219900.899,2675474.035,120.703738585816,24.184373010467
TW,臺中市,北屯區,舊社里,015,碧柳一巷4弄,21號,,,臺中市北屯區舊社里015鄰碧柳一巷4弄21號,219923.286,2675486.06,120.703958685215,24.184482015108
TW,臺中市,北屯區,舊社里,004,碧柳一巷57弄,26號,,,臺中市北屯區舊社里004鄰碧柳一巷57弄26號,220056.5685,2675680.4034,120.705266523142,24.186239326343
TW,臺中市,北屯區,舊社里,004,碧柳一巷57弄,38號,,,臺中市北屯區舊社里004鄰碧柳一巷57弄38號,220059.6885,2675693.6444,120.705296958362,24.186358941857
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,4號,,,臺中市北屯區舊社里011鄰舊社巷15弄4號,219915.3611,2674087.0018,120.70390982915,24.171849414626
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,1號,,,臺中市北屯區舊社里011鄰舊社巷15弄1號,219897.9393,2674079.2354,120.703738529061,24.17177896047
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,2號,,,臺中市北屯區舊社里011鄰舊社巷15弄2號,219926.5192,2674079.5254,120.704019800607,24.171782125075
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,3號,,,臺中市北屯區舊社里011鄰舊社巷15弄3號,219893.7593,2674079.1244,120.703697392662,24.171777878305
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,5號,,,臺中市北屯區舊社里011鄰舊社巷15弄5號,219889.5493,2674079.2844,120.703655955362,24.171779242484
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,7號,,,臺中市北屯區舊社里011鄰舊社巷15弄7號,219885.3493,2674079.4454,120.703614616458,24.171780615872
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,9號,,,臺中市北屯區舊社里011鄰舊社巷15弄9號,219881.1293,2674079.6154,120.703573080529,24.171782070129
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,11號,,,臺中市北屯區舊社里011鄰舊社巷15弄11號,219876.9193,2674079.7754,120.703531643227,24.171783434274
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,13號,,,臺中市北屯區舊社里011鄰舊社巷15弄13號,219872.7093,2674079.9344,120.703490205944,24.171784789378
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,15號,,,臺中市北屯區舊社里011鄰舊社巷15弄15號,219868.4593,2674080.0954,120.703448374947,24.171786161764
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,17號,,,臺中市北屯區舊社里011鄰舊社巷15弄17號,219861.0494,2674078.9054,120.70337547304,24.171775275136
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,19號,,,臺中市北屯區舊社里011鄰舊社巷15弄19號,219856.7194,2674081.1844,120.703332810506,24.171795769919
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,21號,,,臺中市北屯區舊社里011鄰舊社巷15弄21號,219852.3494,2674081.3544,120.703289798301,24.171797221227
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,23號,,,臺中市北屯區舊社里011鄰舊社巷15弄23號,219848.0694,2674080.4054,120.703247695213,24.171788570512
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,24號,,,臺中市北屯區舊社里011鄰舊社巷15弄24號,219848.9294,2674104.8253,120.703255649462,24.172009081355
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,25號,,,臺中市北屯區舊社里011鄰舊社巷15弄25號,219842.7794,2674082.5644,120.703195587032,24.171807963362
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,26號,,,臺中市北屯區舊社里011鄰舊社巷15弄26號,219844.5494,2674103.7353,120.703212565069,24.17199915559
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,27號,,,臺中市北屯區舊社里011鄰舊社巷15弄27號,219836.4194,2674082.4054,120.703132996512,24.171806405887
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,28號,,,臺中市北屯區舊社里011鄰舊社巷15弄28號,219840.4694,2674106.0553,120.703172362032,24.172020025314
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,30號,,,臺中市北屯區舊社里011鄰舊社巷15弄30號,219836.3294,2674105.2953,120.703131632787,24.172013083777
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,32號,,,臺中市北屯區舊社里011鄰舊社巷15弄32號,219832.1795,2674107.0253,120.703090754112,24.17202862488
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,34號,,,臺中市北屯區舊社里011鄰舊社巷15弄34號,219828.0295,2674107.6843,120.703049896813,24.17203449564
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,36號,,,臺中市北屯區舊社里011鄰舊社巷15弄36號,219823.8495,2674108.8143,120.703008734416,24.172044618593
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,38號,,,臺中市北屯區舊社里011鄰舊社巷15弄38號,219819.6695,2674109.7843,120.702967575356,24.172053296854
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,40號,,,臺中市北屯區舊社里011鄰舊社巷15弄40號,219815.3795,2674105.4053,120.70292544546,24.172013675519
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,42號,,,臺中市北屯區舊社里011鄰舊社巷15弄42號,219811.2295,2674105.5453,120.702884599004,24.172014860052
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,44號,,,臺中市北屯區舊社里011鄰舊社巷15弄44號,219807.0795,2674107.5253,120.70284371409,24.1720326584
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,46號,,,臺中市北屯區舊社里011鄰舊社巷15弄46號,219812.5895,2674121.2353,120.702897655991,24.172156555109
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,50號,,,臺中市北屯區舊社里011鄰舊社巷15弄50號,219789.5796,2674120.8853,120.702671203896,24.172152953552
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,52號,,,臺中市北屯區舊社里011鄰舊社巷15弄52號,219796.1796,2674106.1443,120.702736468157,24.172019979952
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,54號,,,臺中市北屯區舊社里011鄰舊社巷15弄54號,219791.7895,2674108.3143,120.702693216228,24.172039489212
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,56號,,,臺中市北屯區舊社里011鄰舊社巷15弄56號,219787.4396,2674108.4743,120.702650401965,24.172040850432
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,58號,,,臺中市北屯區舊社里011鄰舊社巷15弄58號,219783.2896,2674108.6153,120.702609555479,24.172042043921
TW,臺中市,北屯區,舊社里,011,舊社巷15弄,60號,,,臺中市北屯區舊社里011鄰舊社巷15弄60號,219778.9501,2674104.5933,120.70256693106,24.172005644982
TW,臺中市,北屯區,廍子里,012,仁友巷12弄,8號,,,臺中市北屯區廍子里012鄰仁友巷12弄8號,222939.5124,2674270.0539,120.733669545685,24.173557119078
TW,臺中市,北屯區,廍子里,011,仁友巷1弄,13號,,,臺中市北屯區廍子里011鄰仁友巷1弄13號,222849.5117,2674138.0307,120.732786244049,24.172363497595
TW,臺中市,北屯區,廍子里,011,仁友巷3弄,19號,,,臺中市北屯區廍子里011鄰仁友巷3弄19號,222880.27296666667,2674114.644075,120.733089431387,24.17215286907
TW,臺中市,北屯區,廍子里,011,仁友巷3弄,21號,,,臺中市北屯區廍子里011鄰仁友巷3弄21號,222873.39380000002,2674111.4690750004,120.733021787278,24.172124082615
TW,臺中市,北屯區,廍子里,011,仁友巷3弄,23號,,,臺中市北屯區廍子里011鄰仁友巷3弄23號,222869.5573416667,2674107.8972,120.732984096523,24.172091763939
TW,臺中市,北屯區,廍子里,011,仁友巷3弄,25號,,,臺中市北屯區廍子里011鄰仁友巷3弄25號,222865.5885916667,2674104.325325,120.732945103794,24.172059442974
TW,臺中市,北屯區,廍子里,011,仁友巷3弄,27號,,,臺中市北屯區廍子里011鄰仁友巷3弄27號,222860.03234166667,2674103.3992833337,120.732890437449,24.172050986102
TW,臺中市,北屯區,廍子里,011,仁友巷3弄,29號,,,臺中市北屯區廍子里011鄰仁友巷3弄29號,222856.59275833334,2674098.6367833335,120.732856675108,24.172007920367
TW,臺中市,北屯區,廍子里,001,廍子巷25弄,12之3號,,,臺中市北屯區廍子里001鄰廍子巷25弄12之3號,223153.64246666667,2673570.5305666667,120.735790004387,24.167244595353
TW,臺中市,北屯區,廍子里,001,廍子巷25弄,58之1號,,,臺中市北屯區廍子里001鄰廍子巷25弄58之1號,223126.9620673333,2673721.3567666668,120.735524624668,24.168605991023
TW,臺中市,北屯區,廍子里,001,廍子巷25弄,58之2號,,,臺中市北屯區廍子里001鄰廍子巷25弄58之2號,223115.584984,2673729.5588499997,120.735412503565,24.168679855014
TW,臺中市,北屯區,廍子里,001,廍子巷25弄,58之3號,,,臺中市北屯區廍子里001鄰廍子巷25弄58之3號,223111.616234,2673739.8776,120.73537325273,24.16877296042
TW,臺中市,北屯區,廍子里,001,廍子巷25弄,58號,,,臺中市北屯區廍子里001鄰廍子巷25弄58號,223138.603734,2673709.4505166663,120.735639418421,24.168498686998
TW,臺中市,北屯區,廍子里,001,廍子巷25弄,58之5號,,,臺中市北屯區廍子里001鄰廍子巷25弄58之5號,223113.46831733332,2673751.2546833334,120.735391268465,24.168875718186
TW,臺中市,北屯區,廍子里,001,廍子巷25弄,58之6號,,,臺中市北屯區廍子里001鄰廍子巷25弄58之6號,223114.791234,2673762.1026,120.73540408622,24.168973690425
TW,臺中市,北屯區,廍子里,011,仁友巷1弄,1號,,,臺中市北屯區廍子里011鄰仁友巷1弄1號,222954.0666,2674200.2695,120.733814094157,24.172927270172
TW,臺中市,北屯區,廍子里,011,仁友巷3弄,1號,,,臺中市北屯區廍子里011鄰仁友巷3弄1號,222952.5436,2674162.7756,120.733799806984,24.17258870032
TW,臺中市,北屯區,廍子里,011,仁友巷1弄,2號,,,臺中市北屯區廍子里011鄰仁友巷1弄2號,222945.7056,2674195.4205,120.733731896761,24.172883343568
TW,臺中市,北屯區,廍子里,011,仁友巷3弄,2號,,,臺中市北屯區廍子里011鄰仁友巷3弄2號,222952.7926,2674186.5555,120.73380181235,24.172803420792
TW,臺中市,北屯區,廍子里,011,仁友巷1弄,3號,,,臺中市北屯區廍子里011鄰仁友巷1弄3號,222936.0017,2674190.0255,120.733636492959,24.172834463851
TW,臺中市,北屯區,廍子里,011,仁友巷3弄,3號,,,臺中市北屯區廍子里011鄰仁友巷3弄3號,222944.8637,2674158.0846,120.733724310155,24.172546212036
TW,臺中市,北屯區,廍子里,011,仁友巷1弄,4號,,,臺中市北屯區廍子里011鄰仁友巷1弄4號,222928.2567,2674185.3145,120.733560355708,24.172791793783
TW,臺中市,北屯區,廍子里,011,仁友巷3弄,4號,,,臺中市北屯區廍子里011鄰仁友巷3弄4號,222942.2027,2674179.4055,120.733697721533,24.172738679514
TW,臺中市,北屯區,廍子里,011,仁友巷1弄,5號,,,臺中市北屯區廍子里011鄰仁友巷1弄5號,222919.0907,2674179.7205,120.733470249727,24.172741126385
TW,臺中市,北屯區,廍子里,011,仁友巷3弄,5號,,,臺中市北屯區廍子里011鄰仁友巷3弄5號,222935.3787,2674152.2046,120.733631070079,24.172492956879
TW,臺中市,北屯區,廍子里,011,仁友巷1弄,6號,,,臺中市北屯區廍子里011鄰仁友巷1弄6號,222910.8468,2674174.7205,120.733389207886,24.17269583819
TW,臺中市,北屯區,廍子里,011,仁友巷3弄,6號,,,臺中市北屯區廍子里011鄰仁友巷3弄6號,222934.9737,2674174.2646,120.733626670791,24.172692135757
TW,臺中市,北屯區,廍子里,011,仁友巷1弄,7號,,,臺中市北屯區廍子里011鄰仁友巷1弄7號,222902.2568,2674169.4796,120.733304764347,24.17264836794
TW,臺中市,北屯區,廍子里,011,仁友巷3弄,7號,,,臺中市北屯區廍子里011鄰仁友巷3弄7號,222927.5987,2674147.6646,120.733554585361,24.172451830212
TW,臺中市,北屯區,廍子里,011,仁友巷1弄,8號,,,臺中市北屯區廍子里011鄰仁友巷1弄8號,222893.7068,2674164.2756,120.733220713851,24.172601232415
TW,臺中市,北屯區,廍子里,011,仁友巷3弄,8號,,,臺中市北屯區廍子里011鄰仁友巷3弄8號,222925.7357,2674168.6706,120.733535856237,24.17264146716
TW,臺中市,北屯區,廍子里,011,仁友巷1弄,9號,,,臺中市北屯區廍子里011鄰仁友巷1弄9號,222885.0128,2674158.9306,120.733135248833,24.172552821237
TW,臺中市,北屯區,廍子里,011,仁友巷3弄,9號,,,臺中市北屯區廍子里011鄰仁友巷3弄9號,222918.3077,2674142.1506,120.733463247886,24.172401883003
TW,臺中市,北屯區,廍子里,012,仁友巷12弄,9號,,,臺中市北屯區廍子里012鄰仁友巷12弄9號,222934.0286,2674269.0453,120.733615593239,24.173547923307
TW,臺中市,北屯區,廍子里,011,仁友巷1弄,10號,,,臺中市北屯區廍子里011鄰仁友巷1弄10號,222876.9389,2674154.3056,120.733055873308,24.172510921771
TW,臺中市,北屯區,廍子里,011,仁友巷3弄,10號,,,臺中市北屯區廍子里011鄰仁友巷3弄10號,222917.6607,2674163.8496,120.733456473374,24.172597798145
TW,臺中市,北屯區,廍子里,012,仁友巷12弄,10號,,,臺中市北屯區廍子里012鄰仁友巷12弄10號,222926.6567,2674266.8603,120.733543080263,24.173528067593
TW,臺中市,北屯區,廍子里,011,仁友巷1弄,11號,,,臺中市北屯區廍子里011鄰仁友巷1弄11號,222867.7739,2674148.7696,120.732965776478,24.172460777793
TW,臺中市,北屯區,廍子里,011,仁友巷3弄,11號,,,臺中市北屯區廍子里011鄰仁友巷3弄11號,222910.6068,2674137.4997,120.73338754385,24.172359755364
TW,臺中市,北屯區,廍子里,012,仁友巷12弄,11號,,,臺中市北屯區廍子里012鄰仁友巷12弄11號,222920.5367,2674264.3293,120.733482894939,24.173505109249
TW,臺中市,北屯區,廍子里,011,仁友巷1弄,12號,,,臺中市北屯區廍子里011鄰仁友巷1弄12號,222859.7659,2674143.9256,120.732887053761,24.172416901964
TW,臺中市,北屯區,廍子里,011,仁友巷3弄,12號,,,臺中市北屯區廍子里011鄰仁友巷3弄12號,222908.9508,2674158.4346,120.733370853095,24.172548754775
TW,臺中市,北屯區,廍子里,012,仁友巷12弄,12號,,,臺中市北屯區廍子里012鄰仁友巷12弄12號,222916.4747,2674258.8543,120.733443019576,24.173455604097
TW,臺中市,北屯區,廍子里,011,仁友巷3弄,13號,,,臺中市北屯區廍子里011鄰仁友巷3弄13號,222901.1688,2674131.7097,120.733294764929,24.172307313445
TW,臺中市,北屯區,廍子里,012,仁友巷12弄,13號,,,臺中市北屯區廍子里012鄰仁友巷12弄13號,222908.9308,2674256.2203,120.733368822285,24.173431691198
TW,臺中市,北屯區,廍子里,011,仁友巷1弄,14號,,,臺中市北屯區廍子里011鄰仁友巷1弄14號,222842.731,2674133.5147,120.732719594205,24.172322604446
TW,臺中市,北屯區,廍子里,011,仁友巷3弄,14號,,,臺中市北屯區廍子里011鄰仁友巷3弄14號,222900.7238,2674153.9146,120.733289968734,24.172507800871
TW,臺中市,北屯區,廍子里,012,仁友巷12弄,14號,,,臺中市北屯區廍子里012鄰仁友巷12弄14號,222903.7488,2674252.7893,120.733317885668,24.173400622581
TW,臺中市,北屯區,廍子里,012,仁友巷12弄,15號,,,臺中市北屯區廍子里012鄰仁友巷12弄15號,222898.5138,2674248.9503,120.733266435107,24.17336586909
TW,臺中市,北屯區,廍子里,011,仁友巷3弄,16號,,,臺中市北屯區廍子里011鄰仁友巷3弄16號,222891.2657,2674148.0006,120.733196994253,24.172454238917
TW,臺中市,北屯區,廍子里,012,仁友巷12弄,16號,,,臺中市北屯區廍子里012鄰仁友巷12弄16號,222893.6278,2674243.9793,120.733218440655,24.173320900451
TW,臺中市,北屯區,廍子里,012,仁友巷12弄,17號,,,臺中市北屯區廍子里012鄰仁友巷12弄17號,222886.8158,2674242.7353,120.733151420708,24.17330955074
TW,臺中市,北屯區,廍子里,011,仁友巷3弄,18號,,,臺中市北屯區廍子里011鄰仁友巷3弄18號,222883.5828,2674143.2696,120.73312146893,24.172411389114
TW,臺中市,北屯區,廍子里,012,仁友巷12弄,18號,,,臺中市北屯區廍子里012鄰仁友巷12弄18號,222879.5528,2674242.1993,120.733079948765,24.173304585958
TW,臺中市,北屯區,廍子里,012,仁友巷12弄,19號,,,臺中市北屯區廍子里012鄰仁友巷12弄19號,222873.9119,2674237.9253,120.733024511635,24.173265897659
TW,臺中市,北屯區,廍子里,011,仁友巷3弄,20號,,,臺中市北屯區廍子里011鄰仁友巷3弄20號,222874.6559,2674137.8347,120.733033713595,24.172362161233
TW,臺中市,北屯區,廍子里,012,仁友巷12弄,20號,,,臺中市北屯區廍子里012鄰仁友巷12弄20號,222868.0449,2674235.0093,120.73296682377,24.1732394672
TW,臺中市,北屯區,廍子里,012,仁友巷12弄,21號,,,臺中市北屯區廍子里012鄰仁友巷12弄21號,222862.9129,2674230.9344,120.732916391522,24.173202584458
TW,臺中市,北屯區,廍子里,012,仁友巷12弄,22號,,,臺中市北屯區廍子里012鄰仁友巷12弄22號,222857.7569,2674225.4304,120.732865749949,24.17315279845
TW,臺中市,北屯區,廍子里,012,仁友巷12弄,23號,,,臺中市北屯區廍子里012鄰仁友巷12弄23號,222852.1249,2674223.0304,120.732810365322,24.17313103109
TW,臺中市,北屯區,廍子里,011,仁友巷3弄,24號,,,臺中市北屯區廍子里011鄰仁友巷3弄24號,222857.1269,2674127.3007,120.73286139345,24.172266744756
TW,臺中市,北屯區,廍子里,012,仁友巷12弄,24號,,,臺中市北屯區廍子里012鄰仁友巷12弄24號,222846.848,2674220.1194,120.732758485186,24.173104655873
TW,臺中市,北屯區,廍子里,012,仁友巷12弄,25號,,,臺中市北屯區廍子里012鄰仁友巷12弄25號,222844.241,2674208.0644,120.732733053924,24.172995762997
TW,臺中市,北屯區,廍子里,011,仁友巷3弄,26號,,,臺中市北屯區廍子里011鄰仁友巷3弄26號,222849.523,2674122.6597,120.732786644166,24.172224708785
TW,臺中市,北屯區,廍子里,012,仁友巷12弄,26號,,,臺中市北屯區廍子里012鄰仁友巷12弄26號,222839.1879,2674205.2204,120.732683375219,24.172969996577
TW,臺中市,北屯區,廍子里,012,仁友巷12弄,27號,,,臺中市北屯區廍子里012鄰仁友巷12弄27號,222833.803,2674202.0554,120.732630437026,24.172941326018
TW,臺中市,北屯區,廍子里,012,仁友巷12弄,29號,,,臺中市北屯區廍子里012鄰仁友巷12弄29號,222820.5736,2674191.3665,120.732500435576,24.172844583778
TW,臺中市,北屯區,廍子里,012,仁友巷12弄,30號,,,臺中市北屯區廍子里012鄰仁友巷12弄30號,222816.4341,2674188.6045,120.732459746995,24.172819573457
TW,臺中市,北屯區,廍子里,001,廍子巷25弄,2號,,,臺中市北屯區廍子里001鄰廍子巷25弄2號,223042.9004,2673574.2575,120.73470006945,24.167276355847
TW,臺中市,北屯區,廍子里,010,廍子巷7弄,9號,,,臺中市北屯區廍子里010鄰廍子巷7弄9號,223235.3891,2674404.6569,120.73657905818,24.174777544375
TW,臺中市,北屯區,廍子里,001,廍子巷25弄,10之1號,,,臺中市北屯區廍子里001鄰廍子巷25弄10之1號,223078.8963,2673652.5348,120.735052863875,24.167983756786
TW,臺中市,北屯區,廍子里,001,廍子巷25弄,12之2號,,,臺中市北屯區廍子里001鄰廍子巷25弄12之2號,223155.4883,2673598.5764,120.735807649057,24.167497862124
TW,臺中市,北屯區,廍子里,001,廍子巷25弄,12之1號,,,臺中市北屯區廍子里001鄰廍子巷25弄12之1號,223115.6076,2673623.8923,120.735414692273,24.167725767182
TW,臺中市,北屯區,廍子里,001,廍子巷25弄,57號,,,臺中市北屯區廍子里001鄰廍子巷25弄57號,223161.375,2673739.032,120.735862973983,24.168766179486
TW,臺中市,外埔區,中山里,003,東西巷65弄,1號,,,臺中市外埔區中山里003鄰東西巷65弄1號,215815.818,2692623.165,120.663122385363,24.339130993103
